https://www.mobilpc.sk/smartfony-c799/poco-x4-pro-5g-p104853/	POCO X4 Pro 5G	313,73	6,67	5000	2,2	Snapdragon	Android™ 11.x	
https://www.mobilpc.sk/smartfony-c799/poco-c40-p104850/	POCO C40	107,34	6,71	6000	2	JR510	None	
https://www.mobilpc.sk/smartfony-c799/samsung-galaxy-a04s-a047f-p104356/	Samsung Galaxy A04s A047F	119,62	6,5	5000	2	Exynos	Android 12	
https://www.mobilpc.sk/smartfony-c799/poco-f4-gt-p109788/	Poco F4 GT	660,36	6,67	4700	3	Snapdragon	Android 12	
https://www.mobilpc.sk/smartfony-c799/samsung-galaxy-xcover-5-g525-p104418/	Samsung Galaxy Xcover 5 G525	239,76	5,3	3000	None	Exynos	None	
https://www.mobilpc.sk/smartfony-c799/samsung-galaxy-a33-5g-a336b-p104200/	Samsung Galaxy A33 5G A336B	231,98	6,4	5000	None	Exynos	None	
https://www.mobilpc.sk/smartfony-c799/xiaomi-redmi-9a-p102471/	Xiaomi Redmi 9A	100,95	6,53	5000	2	Helio	Android™ 10.x	
https://www.mobilpc.sk/smartfony-c799/xiaomi-mi-11-lite-4g-6gb-128gb-boba-black-p102585/	Xiaomi Mi 11 Lite 4G 6GB/128GB Boba Black	293,05	None	4250	None	None	None	
https://www.mobilpc.sk/smartfony-c799/xiaomi-redmi-10-p102463/	Xiaomi Redmi 10	164,88	6,5	5000	None	Helio	None	
https://www.mobilpc.sk/smartfony-c799/caterpillar-cat-s42-h-dual-sim-black-p100362/	Caterpillar CAT S42 H+ Dual SIM Black	219,02	5,5	4200	None	Mediatek	None	
https://www.mobilpc.sk/smartfony-c799/poco-x3-pro-p102449/	POCO X3 Pro	238,36	6,67	None	None	None	None	
https://www.mobilpc.sk/smartfony-c799/samsung-galaxy-z-flip3-5g-f711b-p101854/	Samsung Galaxy Z Flip3 5G F711B	443,93	6,7	3300	None	Snapdragon	None	
https://www.mobilpc.sk/smartfony-c799/xiaomi-11t-pro-p102462/	Xiaomi 11T PRO	581,58	6,67	None	None	None	None	
https://www.mobilpc.sk/smartfony-c799/poco-f3-p102459/	Poco F3	337,31	6,67	4520	3,2	Snapdragon	Android™ 11.x	
https://www.mobilpc.sk/smartfony-c799/xiaomi-redmi-note-10-pro-p102460/	Xiaomi Redmi Note 10 Pro	257,93	6,67	5020	None	Snapdragon	None	
https://www.mobilpc.sk/smartfony-c799/xiaomi-redmi-9t-p102472/	Xiaomi Redmi 9T	164,75	6,53	6000	None	Snapdragon	None	
https://www.mobilpc.sk/smartfony-c799/xiaomi-redmi-note-10-p102457/	Xiaomi Redmi Note 10	211,74	6,43	5000	None	Snapdragon	None	
https://www.mobilpc.sk/smartfony-c799/caterpillar-cat-s62-pro-dual-sim-black-p21685/	Caterpillar CAT S62 Pro Dual SIM Black	469,37	5,7	4000	2	Snapdragon	Android™ 10.x	
https://www.mobilpc.sk/smartfony-c799/poco-f2-pro-p102456/	Poco F2 Pro	545,08	6,67	None	None	Snapdragon	None	
https://www.mobilpc.sk/smartfony-c799/xiaomi-mi-10-5g-p102450/	Xiaomi Mi 10 5G	722,48	6,67	None	None	Snapdragon	None	
